Unnamed: 0.1,Unnamed: 0,score_phrase,title,url,platform,score,genre,editors_choice,data_lancamento
213,213,Amazing,Need for Speed Most Wanted,/games/need-for-speed-most-wanted-2012/ps3-126560,PlayStation 3,9.0,"Racing, Action",Y,2012-10-30
214,214,Great,Assassin's Creed III,/games/assassins-creed-iii/xbox-360-128701,Xbox 360,8.5,"Action, Adventure",N,2012-10-30
215,215,Amazing,Need for Speed Most Wanted,/games/need-for-speed-most-wanted-2012/xbox-360-135486,Xbox 360,9.0,"Racing, Action",Y,2012-10-30
216,216,Good,Assassin's Creed III: Liberation,/games/assassins-creed-vita/vita-115670,PlayStation Vita,7.2,Action,N,2012-10-30
217,217,Great,Smart As...,/games/smart-as-135038/vita-98920,PlayStation Vita,8.5,"Educational, Puzzle",N,2012-10-30
218,218,Great,Assassin's Creed III,/games/assassins-creed-iii/ps3-128700,PlayStation 3,8.5,"Action, Adventure",N,2012-10-30
219,219,Amazing,Need for Speed Most Wanted,/games/need-for-speed-most-wanted-2012/pc-135628,PC,9.0,"Racing, Action",Y,2012-10-30
220,220,Great,WWE '13,/games/wwe-13/ps3-127917,PlayStation 3,8.4,Wrestling,N,2012-10-29
221,221,Okay,Street Fighter x Tekken,/games/street-fighter-x-tekken/vita-110720,PlayStation Vita,6.6,Fighting,N,2012-10-29
222,222,Great,WWE '13,/games/wwe-13/xbox-360-127923,Xbox 360,8.4,Wrestling,N,2012-10-29
223,223,Good,Chivalry: Medieval Warfare,/games/chivalry-medieval-warfare-142591/pc-75122,PC,7.9,Adventure,N,2012-10-29
224,224,Good,Sonic Jump,/games/sonic-jump-2012/iphone-144482,iPhone,7.5,Platformer,N,2012-10-29
225,225,Mediocre,F1 Race Stars,/games/f1-race-stars/xbox-360-137846,Xbox 360,5.2,Racing,N,2012-11-13
226,226,Amazing,Call of Duty: Black Ops II,/games/call-of-duty-black-ops-ii/pc-126314,PC,9.3,Shooter,Y,2012-11-13
227,227,Mediocre,F1 Race Stars,/games/f1-race-stars/ps3-137849,PlayStation 3,5.2,Racing,N,2012-11-13
228,228,Mediocre,Midway Arcade Origins,/games/midway-arcade-origins/ps3-143385,PlayStation 3,5.5,"Action, Compilation",N,2012-11-13
229,229,Mediocre,Midway Arcade Origins,/games/midway-arcade-origins/xbox-360-143382,Xbox 360,5.5,"Action, Compilation",N,2012-11-13
230,230,Amazing,Call of Duty: Black Ops II,/games/call-of-duty-black-ops-ii/xbox-360-126311,Xbox 360,9.3,Shooter,Y,2012-11-13
231,231,Amazing,Call of Duty: Black Ops II,/games/call-of-duty-black-ops-ii/ps3-126313,PlayStation 3,9.3,Shooter,Y,2012-11-13
232,232,Okay,When Vikings Attack,/games/when-vikings-attack/ps3-135043,PlayStation 3,6.5,"Fighting, Action",N,2012-11-09
233,233,Okay,When Vikings Attack,/games/when-vikings-attack/vita-135040,PlayStation Vita,6.5,"Fighting, Action",N,2012-11-09
234,234,Mediocre,"Freakyforms Deluxe: Your Creations, Alive!",/games/freakyforms-deluxe-your-creations-alive/3ds-139655,Nintendo 3DS,5.0,Productivity,N,2012-11-08
235,235,Mediocre,Painkiller: Hell & Damnation,/games/painkiller-hell-and-damnation/pc-136319,PC,5.0,Shooter,N,2012-11-07
236,236,Great,Transformers Prime,/games/transformers-prime/3ds-130988,Nintendo 3DS,8.0,Action,N,2012-11-07
237,237,Great,Angry Birds Star Wars,/games/star-wars-angry-birds/iphone-144485,iPhone,8.8,Puzzle,N,2012-11-07
238,238,Good,Farming Simulator 2013,/games/farming-simulator-2013/pc-144241,PC,7.1,Simulation,N,2012-11-07
239,239,Great,Paper Mario: Sticker Star,/games/paper-mario-3ds/3ds-77808,Nintendo 3DS,8.3,RPG,N,2012-11-06
240,240,Okay,Lucius,/games/lucius-shiver-games/pc-83378,PC,6.0,Adventure,N,2012-11-06
241,241,Mediocre,LittleBigPlanet Karting,/games/littlebigplanet-karting/ps3-128163,PlayStation 3,5.0,Racing,N,2012-11-06
242,242,Good,Primal Carnage,/games/primal-carnage/pc-60854,PC,7.6,Shooter,N,2012-11-05
243,243,Great,Natural Selection 2,/games/natural-selection-2/pc-904386,PC,8.0,Shooter,N,2012-11-05
244,244,Okay,Symphonica: Grand Maestro,/games/symphonica-grand-maestro/iphone-141555,iPhone,6.0,Music,N,2012-11-05
245,245,Amazing,Football Manager 2013,/games/football-manager-2013/mac-141666,Macintosh,9.0,"Sports, Simulation",Y,2012-11-03
246,246,Amazing,The Walking Dead: The Game -- Episode 5: No Time Left,/games/the-walking-dead-season-1-episode-5/pc-135888,PC,9.5,Adventure,Y,2012-11-19
247,247,Amazing,The Walking Dead: The Game -- Episode 5: No Time Left,/games/the-walking-dead-season-1-episode-5/ipad-135885,iPad,9.5,Adventure,Y,2012-11-19
248,248,Amazing,The Walking Dead: The Game -- Episode 5: No Time Left,/games/the-walking-dead-season-1-episode-5/mac-135889,Macintosh,9.5,Adventure,Y,2012-11-19
249,249,Amazing,The Walking Dead: The Game -- Episode 5: No Time Left,/games/the-walking-dead-season-1-episode-5/ps3-135887,PlayStation 3,9.5,Adventure,Y,2012-11-19
250,250,Amazing,Football Manager 2013,/games/football-manager-2013/pc-141663,PC,9.0,"Sports, Simulation",Y,2012-11-03
251,251,Good,Need for Speed Most Wanted,/games/need-for-speed-most-wanted-2012/vita-135721,PlayStation Vita,7.4,"Racing, Action",N,2012-11-02
252,252,Bad,Orgarhythm,/games/orgarhythm-133846/vita-130950,PlayStation Vita,4.7,"Music, Action",N,2012-11-02
253,253,Good,Sports Champions 2,/games/sports-champions-2/ps3-135395,PlayStation 3,7.6,"Sports, Action",N,2012-11-02
254,254,Great,Kinect Party,/games/happy-action-theater-2/xbox-360-140195,Xbox 360,8.5,Party,N,2012-12-20
255,255,Good,Sky Gamblers: Storm Raiders,/games/sky-gamblers-storm-raider/iphone-149216,iPhone,7.1,Action,N,2012-12-19
256,256,Good,Oddworld: Stranger's Wrath HD,/games/oddworld-strangers-wrath/vita-110722,PlayStation Vita,7.5,"Action, Adventure",N,2012-12-19
257,257,Good,AirBuccaneers,/games/airbuccaneers/pc-150858,PC,7.5,Action,N,2012-12-19
258,258,Great,Theatrhythm Final Fantasy,/games/theatrhythm-final-fantasy/iphone-150082,iPhone,8.0,"Music, Action",N,2012-12-19
259,259,Okay,Sing Party,/games/sing/wii-u-135741,Wii U,6.3,Music,N,2012-12-18
260,260,Okay,Beatdown!,/games/beatdown/iphone-147890,iPhone,6.3,"Fighting, Action",N,2012-11-19
261,261,Okay,Waking Mars,/games/waking-mars-148199/pc-148201,PC,6.5,Action,N,2012-11-19
262,262,Okay,Waking Mars,/games/waking-mars-148199/iphone-129356,iPhone,6.5,Action,N,2012-11-19
263,263,Amazing,Hitman: Absolution,/games/hitman-absolution/ps3-14348845,PlayStation 3,9.0,Action,Y,2012-11-18
264,264,Amazing,Hitman: Absolution,/games/hitman-absolution/xbox-360-14348846,Xbox 360,9.0,Action,Y,2012-11-18
265,265,Okay,ZombiU,/games/zombi-u/wii-u-135661,Wii U,6.3,Shooter,N,2012-11-18
266,266,Good,Grand Theft Auto: Vice City,/games/grand-theft-aut-vice-city/iphone-146059,iPhone,7.7,"Action, Adventure",N,2012-12-18
267,267,Good,Street Fighter X Mega Man,/games/street-fighter-x-mega-man/pc-149856,PC,7.0,Action,N,2012-12-18
268,268,Good,Sonic & All-Stars Racing Transformed,/games/sonic-all-stars-racing-transformed/vita-133506,PlayStation Vita,7.0,"Racing, Action",N,2012-12-17
269,269,Good,Sonic & All-Stars Racing Transformed,/games/sonic-all-stars-racing-transformed/3ds-133507,Nintendo 3DS,7.0,"Racing, Action",N,2012-12-17
270,270,Good,The Sims 3: Seasons,/games/the-sims-3-seasons/pc-138921,PC,7.5,Simulation,N,2012-12-17
271,271,Mediocre,Tank! Tank! Tank!,/games/tank-tank-tank/wii-u-135735,Wii U,5.8,Action,N,2012-12-14
272,272,Good,Guardians of Middle-earth,/games/guardians-of-middle-earth/xbox-360-135298,Xbox 360,7.5,Battle,N,2012-12-14
273,273,Okay,Ratchet & Clank: Full Frontal Assault,/games/ratchet-and-clank-full-frontal-assault/ps3-135296,PlayStation 3,6.4,Action,N,2012-12-14
274,274,Bad,Page Chronica,/games/page-chronica/ps3-145412,PlayStation 3,4.1,Puzzle,N,2012-12-14
275,275,Amazing,Hitman: Absolution,/games/hitman-absolution/pc-14251574,PC,9.0,Action,Y,2012-11-18
276,276,Amazing,Batman: Arkham City -- Armored Edition,/games/batman-arkham-city/wii-u-110822,Wii U,9.5,Action,Y,2012-11-17
277,277,Okay,Disney Epic Mickey 2: The Power of Two,/games/disney-epic-mickey-2-the-power-of-two/ps3-125841,PlayStation 3,6.0,"Action, Adventure",N,2012-11-17
278,278,Okay,Disney Epic Mickey 2: The Power of Two,/games/disney-epic-mickey-2-the-power-of-two/xbox-360-125840,Xbox 360,6.0,"Action, Adventure",N,2012-11-17
279,279,Good,Darksiders II,/games/darksiders-2/wii-u-110809,Wii U,7.5,Action,N,2012-11-17
280,280,Great,Scribblenauts Unlimited,/games/scribblenauts-unlimited/wii-u-135731,Wii U,8.8,"Puzzle, Action",Y,2012-11-16
281,281,Bad,Call of Duty: Black Ops Declassified,/games/call-of-duty-black-ops-declassified/vita-98928,PlayStation Vita,4.0,Shooter,N,2012-11-16
282,282,Good,Fallen Enchantress,/games/elemental-fallen-enchantress/pc-101961,PC,7.9,Strategy,N,2012-11-16
283,283,Good,Guns of Icarus Online,/games/guns-of-icarus-online/pc-115437,PC,7.3,Shooter,N,2012-11-16
284,284,Mediocre,Miner Wars 2081,/games/miner-wars-2081/pc-21143,PC,5.0,Shooter,N,2012-12-14
285,285,Good,Guardians of Middle-earth,/games/guardians-of-middle-earth/ps3-135301,PlayStation 3,7.5,Battle,N,2012-12-14
286,286,Great,The Elder Scrolls V: Skyrim -- Dragonborn,/games/the-elder-scrolls-v-skyrim-dragonborn/xbox-360-146422,Xbox 360,8.8,RPG,N,2012-12-13
287,287,Okay,Baldur's Gate -- Enhanced Edition,/games/baldurs-gate-enhanced-edition/ipad-130702,iPad,6.0,RPG,N,2012-12-13
288,288,Okay,Black Knight Sword,/games/black-knight-sword/xbox-360-115069,Xbox 360,6.9,"Puzzle, Adventure",N,2012-12-13
289,289,Okay,Black Knight Sword,/games/black-knight-sword/ps3-115068,PlayStation 3,6.9,"Puzzle, Adventure",N,2012-12-13
290,290,Amazing,The Walking Dead: A Telltale Game Series -- Season One,/games/the-walking-dead-the-game/xbox-360-100888,Xbox 360,9.3,Adventure,Y,2012-12-12
291,291,Great,Sonic & All-Stars Racing Transformed,/games/sonic-all-stars-racing-transformed/xbox-360-133505,Xbox 360,8.6,"Racing, Action",N,2012-11-15
292,292,Amazing,New Super Mario Bros. U,/games/new-super-mario-bros-u/wii-u-135584,Wii U,9.1,Platformer,Y,2012-11-15
293,293,Great,Sonic & All-Stars Racing Transformed,/games/sonic-all-stars-racing-transformed/ps3-133498,PlayStation 3,8.6,"Racing, Action",N,2012-11-15
294,294,Great,Nintendo Land,/games/nintendo-land/wii-u-135744,Wii U,8.7,Party,Y,2012-11-15
295,295,Good,ARC Squadron,/games/arc-squadron-145523/iphone-145520,iPhone,7.3,"Flight, Action",N,2012-11-13
296,296,Good,Ninja Gaiden III: Razor's Edge,/games/ninja-gaiden-iii-razors-edge/wii-u-110811,Wii U,7.6,Action,N,2012-11-13
297,297,Amazing,The Walking Dead: A Telltale Game Series -- Season One,/games/the-walking-dead-the-game/ps3-100887,PlayStation 3,9.3,Adventure,Y,2012-12-12
298,298,Amazing,The Walking Dead -- Game of the Year Edition,/games/the-walking-dead-game-of-the-year-edition/pc-20008044,PC,9.3,Adventure,Y,2012-12-12
299,299,Amazing,The Walking Dead: A Telltale Game Series -- Season One,/games/the-walking-dead-the-game/iphone-150119,iPhone,9.3,Adventure,Y,2012-12-12
300,300,Good,Real Boxing,/games/real-boxing-147889/iphone-147888,iPhone,7.6,Sports,N,2012-11-30
301,301,Great,Baldur's Gate -- Enhanced Edition,/games/baldurs-gate-enhanced-edition/pc-130328,PC,8.1,RPG,N,2012-11-30
302,302,Amazing,Crashmo,/games/crashmo/3ds-144426,Nintendo 3DS,9.5,"Puzzle, Action",Y,2012-11-30
303,303,Amazing,PlanetSide 2,/games/planetside-2/pc-14242769,PC,9.0,Shooter,Y,2012-11-30
304,304,Okay,Disney Epic Mickey 2: The Power of Two,/games/disney-epic-mickey-2-the-power-of-two/wii-u-142951,Wii U,6.0,"Action, Adventure",N,2012-11-29
305,305,Amazing,The Walking Dead: A Telltale Game Series -- Season One,/games/the-walking-dead-the-game/pc-100880,PC,9.3,Adventure,Y,2012-12-12
306,306,Amazing,The Walking Dead: A Telltale Game Series -- Season One,/games/the-walking-dead-the-game/mac-100885,Macintosh,9.3,Adventure,Y,2012-12-12
307,307,Good,Strike Suit Zero,/games/strike-suit-zero/pc-115112,PC,7.5,Shooter,N,2013-01-22
308,308,Painful,Final Fantasy: All The Bravest,/games/final-fantasy-all-the-bravest-156962/iphone-156958,iPhone,2.5,RPG,N,2013-01-18
309,309,Good,Tokyo Crash Mobs,/games/tokyo-crash-mobs/3ds-144441,Nintendo 3DS,7.7,"Puzzle, Action",N,2013-01-18
310,310,Amazing,Ni no Kuni: Wrath of the White Witch,/games/ni-no-kuni/ps3-14284017,PlayStation 3,9.4,RPG,Y,2013-01-15
311,311,Mediocre,Marvel's The Avengers: Battle For Earth,/games/marvels-the-avengers-battle-for-earth/wii-u-134289,Wii U,5.0,Action,N,2013-01-15
312,312,Okay,Borderlands 2: Sir Hammerlock's Big Game Hunt,/games/borderlands-2-hammerlocks-big-game-hunt/xbox-360-150509,Xbox 360,6.9,"Shooter, RPG",N,2013-01-15
313,313,Great,Assassin's Creed III,/games/assassins-creed-iii/pc-119437,PC,8.6,"Action, Adventure",Y,2012-11-23
314,314,Okay,Chasing Aurora,/games/chasing-aurora/wii-u-135575,Wii U,6.0,Action,N,2012-11-22
315,315,Great,Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?,/games/adventure-time-hey-ice-king-whyd-you-steal-our-garbage/3ds-135984,Nintendo 3DS,8.5,Adventure,Y,2012-11-22
316,316,Great,Madden NFL 13,/games/madden-nfl-2013/wii-128099,Wii,8.3,Sports,N,2012-11-21
317,317,Good,Warriors Orochi 3 Hyper,/games/warriors-orochi-3-hyper/wii-u-142961,Wii U,7.0,Action,N,2012-11-29
318,318,Good,Transformers Prime,/games/transformers-prime/wii-u-136308,Wii U,7.8,Action,N,2012-11-28
319,319,Okay,Skylanders Battlegrounds,/games/skylanders-battlegrounds/iphone-146163,iPhone,6.6,Action,N,2012-11-28
320,320,Good,Rage of the Gladiator,/games/rage-of-the-gladiator-2010/iphone-146969,iPhone,7.6,Action,N,2012-11-28
321,321,Okay,FIFA Soccer 13,/games/fifa-2013/wii-u-136146,Wii U,6.0,Sports,N,2012-11-27
322,322,Okay,Family Guy: Back to the Multiverse,/games/family-guy-back-to-the-multiverse/xbox-360-133934,Xbox 360,6.0,Adventure,N,2012-11-27
323,323,Okay,Family Guy: Back to the Multiverse,/games/family-guy-back-to-the-multiverse/ps3-133931,PlayStation 3,6.0,Adventure,N,2012-11-27
324,324,Mediocre,Little Inferno,/games/little-inferno/pc-136966,PC,5.0,Puzzle,N,2012-11-27
325,325,Mediocre,Little Inferno,/games/little-inferno/wii-u-137620,Wii U,5.0,Puzzle,N,2012-11-27
326,326,Amazing,The Walking Dead -- Game of the Year Edition,/games/the-walking-dead-game-of-the-year-edition/ps3-20008043,PlayStation 3,9.3,Adventure,Y,2012-12-12
327,327,Amazing,The Walking Dead -- Game of the Year Edition,/games/the-walking-dead-game-of-the-year-edition/xbox-360-20008042,Xbox 360,9.3,Adventure,Y,2012-12-12
328,328,Amazing,The Walking Dead: A Telltale Game Series -- Season One,/games/the-walking-dead-the-game/ipad-100886,iPad,9.3,Adventure,Y,2012-12-12
329,329,Amazing,Minigore 2: Zombies,/games/minigore-2-zombies/iphone-149695,iPhone,9.1,Shooter,Y,2012-12-12
330,330,Mediocre,Jet Set Radio,/games/jet-set-radio/iphone-138175,iPhone,5.6,Action,N,2012-12-12
331,331,Good,Forge,/games/forge/pc-136254,PC,7.0,Shooter,N,2012-12-12
332,332,Okay,Nancy Drew: The Deadly Device,/games/nancy-drew-the-deadly-device/pc-145847,PC,6.8,Adventure,N,2012-12-11
333,333,Good,Into the Dead,/games/into-the-dead/iphone-149569,iPhone,7.0,Action,N,2012-12-10
334,334,Mediocre,Just Dance 4,/games/just-dance-4/wii-u-135665,Wii U,5.3,Music,N,2012-12-10
335,335,Okay,Borderlands 2: Sir Hammerlock's Big Game Hunt,/games/borderlands-2-hammerlocks-big-game-hunt/pc-150514,PC,6.9,"Shooter, RPG",N,2013-01-15
336,336,Okay,Borderlands 2: Sir Hammerlock's Big Game Hunt,/games/borderlands-2-hammerlocks-big-game-hunt/ps3-150510,PlayStation 3,6.9,"Shooter, RPG",N,2013-01-15
337,337,Great,DmC: Devil May Cry,/games/dmc/pc-134823,PC,8.9,Action,Y,2013-01-14
338,338,Great,Unchained Blades,/games/unchained-blades/3ds-101274,Nintendo 3DS,8.0,RPG,N,2013-01-14
339,339,Great,DmC: Devil May Cry,/games/dmc/ps3-85707,PlayStation 3,8.5,Action,Y,2013-01-14
340,340,Good,The Earth Defense Force 2017 Portable,/games/the-earth-defense-force-2017/vita-137197,PlayStation Vita,7.5,Action,N,2013-01-14
341,341,Bad,007 Legends,/games/007-legends/wii-u-142949,Wii U,4.2,Action,N,2013-01-14
342,342,Mediocre,Wraithborne,/games/wraithborne/iphone-146959,iPhone,5.2,Action,N,2012-11-21
343,343,Amazing,Persona 4 Golden,/games/shin-megami-tensei-persona-4/vita-116892,PlayStation Vita,9.3,RPG,Y,2012-11-21
344,344,Amazing,Call of Duty: Black Ops II,/games/call-of-duty-black-ops-ii/wii-u-136081,Wii U,9.3,Shooter,Y,2012-11-21
345,345,Mediocre,Rabbids Land,/games/rayman-raving-rabbids-for-wii-u/wii-u-110845,Wii U,5.0,Party,N,2012-11-21
346,346,Good,Tekken Tag Tournament 2: Wii U Edition,/games/tekken-tag-tournament-2/wii-u-110807,Wii U,7.5,Fighting,N,2012-11-21
347,347,Amazing,Far Cry 3,/games/far-cry-3/pc-53492,PC,9.0,Shooter,Y,2012-11-21
348,348,Great,Madden NFL 13,/games/madden-nfl-2013/wii-u-110858,Wii U,8.3,Sports,N,2012-11-21
349,349,Amazing,Far Cry 3,/games/far-cry-3/ps3-53488,PlayStation 3,9.0,Shooter,Y,2012-11-21
350,350,Mediocre,Little Inferno,/games/little-inferno/mac-137618,Macintosh,5.0,Puzzle,N,2012-11-27
351,351,Mediocre,Little Inferno,/games/little-inferno/ipad-162572,iPad,5.0,Puzzle,N,2012-11-27
352,352,Mediocre,Little Inferno,/games/little-inferno/linux-137619,Linux,5.0,Puzzle,N,2012-11-27
353,353,Mediocre,Little Inferno,/games/little-inferno/iphone-159505,iPhone,5.0,Puzzle,N,2012-11-27
354,354,Great,Little Chomp,/games/little-chomp/iphone-148128,iPhone,8.0,Action,N,2012-11-26
355,355,Amazing,Trine 2: Director's Cut,/games/trine-2/wii-u-135737,Wii U,9.0,Action,Y,2012-11-26
356,356,Awful,LEGO The Lord of the Rings [Portable],/games/lego-the-lord-of-the-rings-portable/3ds-135997,Nintendo 3DS,3.8,"Action, Adventure",N,2012-11-26
357,357,Awful,LEGO The Lord of the Rings [Portable],/games/lego-the-lord-of-the-rings-portable/vita-140079,PlayStation Vita,3.8,"Action, Adventure",N,2012-11-26
358,358,Okay,LEGO The Lord of the Rings,/games/lego-the-lord-of-the-rings/xbox-360-135464,Xbox 360,6.8,"Action, Adventure",N,2012-11-26
359,359,Great,Writer Rumble,/games/writer-rumble/iphone-149247,iPhone,8.2,"Puzzle, Word Game",N,2012-12-10
360,360,Amazing,Mass Effect,/games/mass-effect/ps3-143827,PlayStation 3,9.0,RPG,Y,2012-12-10
361,361,Great,Guilty Gear XX Accent Core Plus,/games/guilty-gear-xx-accent-core-plus/xbox-360-128867,Xbox 360,8.3,Fighting,N,2012-12-07
362,362,Great,Guilty Gear XX Accent Core Plus,/games/guilty-gear-xx-accent-core-plus/ps3-128866,PlayStation 3,8.3,Fighting,N,2012-12-07
363,363,Good,Uncharted: Fight For Fortune,/games/uncharted-fight-for-fortune/vita-146817,PlayStation Vita,7.0,"Card, Battle",N,2012-12-06
364,364,Good,Modern Combat 4: Zero Hour,/games/modern-combat-4-zero-hour/iphone-143811,iPhone,7.8,Shooter,N,2012-12-06
365,365,Okay,Wonderbook: Book  of Spells,/games/book-of-spells/ps3-135683,PlayStation 3,6.0,"Simulation, Adventure",N,2012-12-06
366,366,Great,Rift: Storm Legion,/games/rift-storm-legion/pc-135457,PC,8.3,RPG,N,2012-12-04
367,367,Amazing,Joe Danger,/games/joe-danger-touch/iphone-136836,iPhone,9.1,Action,Y,2013-01-14
368,368,Great,DmC: Devil May Cry,/games/dmc/xbox-360-86431,Xbox 360,8.9,Action,Y,2013-01-14
369,369,Mediocre,Anarchy Reigns,/games/anarchy-reigns/xbox-360-98770,Xbox 360,5.9,Action,N,2013-01-11
370,370,Mediocre,Anarchy Reigns,/games/anarchy-reigns/ps3-95396,PlayStation 3,5.9,Action,N,2013-01-11
371,371,Great,Kentucky Route Zero: Act 1,/games/kentucky-route-zero-154732/pc-115270,PC,8.3,Adventure,N,2013-01-11
372,372,Okay,Primordia,/games/primordia/pc-140042,PC,6.8,Adventure,N,2013-01-11
373,373,Amazing,Mutant Mudds,/games/mutant-mudds/iphone-149490,iPhone,9.1,Platformer,Y,2013-01-10
374,374,Amazing,Far Cry 3,/games/far-cry-3/xbox-360-53491,Xbox 360,9.0,Shooter,Y,2012-11-21
375,375,Amazing,Mass Effect 3 (Special Edition),/games/mass-effect-3/wii-u-135743,Wii U,9.5,RPG,N,2012-11-21
376,376,Amazing,Nano Assault Neo,/games/nano-assault-neo/wii-u-142952,Wii U,9.0,Shooter,Y,2012-11-20
377,377,Good,Disney Epic Mickey: Power of Illusion,/games/disney-epic-mickey-power-of-illusion/3ds-130576,Nintendo 3DS,7.0,"Action, Adventure",N,2012-11-20
378,378,Great,Assassin's Creed III,/games/assassins-creed-iii/wii-u-110823,Wii U,8.5,"Action, Adventure",N,2012-11-20
379,379,Amazing,Borderlands 2: Mr. Torgue's Campaign of Carnage,/games/borderlands-2-mr-torgues-campaign-of-carnage/pc-147951,PC,9.2,"Shooter, RPG",Y,2012-11-20
380,380,Great,Scribblenauts Unlimited,/games/scribblenauts-unlimited/pc-135828,PC,8.8,"Puzzle, Action",Y,2012-11-20
381,381,Amazing,Borderlands 2: Mr. Torgue's Campaign of Carnage,/games/borderlands-2-mr-torgues-campaign-of-carnage/xbox-360-147949,Xbox 360,9.2,"Shooter, RPG",Y,2012-11-20
382,382,Great,PlayStation All-Stars Battle Royale,/games/playstation-all-stars-battle-royale/vita-135678,PlayStation Vita,8.0,Fighting,N,2012-11-20
383,383,Good,Jetpack Joyride,/games/jetpack-joyride/psp-148152,PlayStation Portable,7.4,Platformer,N,2012-11-26
384,384,Okay,LEGO The Lord of the Rings,/games/lego-the-lord-of-the-rings/ps3-135460,PlayStation 3,6.8,"Action, Adventure",N,2012-11-26
385,385,Good,The Walking Dead: Assault,/games/the-walking-dead-assault/iphone-149294,iPhone,7.5,Adventure,N,2012-12-04
386,386,Good,Miasmata,/games/miasmata/pc-149038,PC,7.9,Adventure,N,2012-12-04
387,387,Good,Bladeslinger: Episode 1,/games/bladeslinger/iphone-119042,iPhone,7.2,Action,N,2012-12-03
388,388,Mediocre,Funky Barn,/games/funky-barn-142959/wii-u-142960,Wii U,5.0,Simulation,N,2012-12-03
389,389,Awful,ESPN Sports Connection,/games/sports-connection/wii-u-135664,Wii U,3.0,Sports,N,2012-12-03
390,390,Great,Sonic & All-Stars Racing Transformed,/games/sonic-all-stars-racing-transformed/wii-u-139639,Wii U,8.8,"Racing, Action",N,2012-11-30
391,391,Awful,Infestation: Survivor Stories,/games/the-war-z/pc-138069,PC,3.0,Action,N,2013-01-08
392,392,Good,Labyrinth Legends,/games/labyrinth-legends/ps3-148868,PlayStation 3,7.7,RPG,N,2013-01-07
393,393,Mediocre,Ace of Spades,/games/ace-of-spades-149688/pc-106949,PC,5.9,Shooter,N,2013-01-04
